1/1/2011 0:00,16,bike_12
1/1/2011 1:00,40,bike_12
1/1/2011 2:00,32,bike_12
1/1/2011 3:00,13,bike_12
1/1/2011 4:00,1,bike_12
1/1/2011 5:00,1,bike_12
1/1/2011 6:00,2,bike_12
1/1/2011 7:00,3,bike_12
1/1/2011 8:00,8,bike_12
1/1/2011 9:00,14,bike_12
1/1/2011 10:00,36,bike_12
1/1/2011 11:00,56,bike_12
1/1/2011 12:00,84,bike_12
1/1/2011 13:00,94,bike_12
1/1/2011 14:00,106,bike_12
1/1/2011 15:00,110,bike_12
1/1/2011 16:00,93,bike_12
1/1/2011 17:00,67,bike_12
1/1/2011 18:00,35,bike_12
1/1/2011 19:00,37,bike_12
1/1/2011 20:00,36,bike_12
1/1/2011 21:00,34,bike_12
1/1/2011 22:00,28,bike_12
1/1/2011 23:00,39,bike_12
1/2/2011 0:00,17,bike_12
1/2/2011 1:00,17,bike_12
1/2/2011 2:00,9,bike_12
1/2/2011 3:00,6,bike_12
1/2/2011 4:00,3,bike_12
1/2/2011 6:00,2,bike_12
1/2/2011 7:00,1,bike_12
1/2/2011 8:00,8,bike_12
1/2/2011 9:00,20,bike_12
1/2/2011 10:00,53,bike_12
1/2/2011 11:00,70,bike_12
1/2/2011 12:00,93,bike_12
1/2/2011 13:00,75,bike_12
1/2/2011 14:00,59,bike_12
1/2/2011 15:00,74,bike_12
1/2/2011 16:00,76,bike_12
1/2/2011 17:00,65,bike_12
1/2/2011 18:00,53,bike_12
1/2/2011 19:00,30,bike_12
1/2/2011 20:00,22,bike_12
1/2/2011 21:00,31,bike_12
1/2/2011 22:00,9,bike_12
1/2/2011 23:00,8,bike_12
1/3/2011 0:00,5,bike_12
1/3/2011 1:00,2,bike_12
1/3/2011 4:00,1,bike_12
1/3/2011 5:00,3,bike_12
1/3/2011 6:00,30,bike_12
1/3/2011 7:00,64,bike_12
1/3/2011 8:00,154,bike_12
1/3/2011 9:00,88,bike_12
1/3/2011 10:00,44,bike_12
1/3/2011 11:00,51,bike_12
1/3/2011 12:00,61,bike_12
1/3/2011 13:00,61,bike_12
1/3/2011 14:00,77,bike_12
1/3/2011 15:00,72,bike_12
1/3/2011 16:00,76,bike_12
1/3/2011 17:00,157,bike_12
1/3/2011 18:00,157,bike_12
1/3/2011 19:00,110,bike_12
1/3/2011 20:00,52,bike_12
1/3/2011 21:00,52,bike_12
1/3/2011 22:00,20,bike_12
1/3/2011 23:00,12,bike_12
1/4/2011 0:00,5,bike_12
1/4/2011 1:00,2,bike_12
1/4/2011 2:00,1,bike_12
1/4/2011 4:00,2,bike_12
1/4/2011 5:00,4,bike_12
1/4/2011 6:00,36,bike_12
1/4/2011 7:00,94,bike_12
1/4/2011 8:00,179,bike_12
1/4/2011 9:00,100,bike_12
1/4/2011 10:00,42,bike_12
1/4/2011 11:00,57,bike_12
1/4/2011 12:00,78,bike_12
1/4/2011 13:00,97,bike_12
1/4/2011 14:00,63,bike_12
1/4/2011 15:00,65,bike_12
1/4/2011 16:00,83,bike_12
1/4/2011 17:00,212,bike_12
1/4/2011 18:00,182,bike_12
1/4/2011 19:00,112,bike_12
1/4/2011 20:00,54,bike_12
1/4/2011 21:00,48,bike_12
1/4/2011 22:00,35,bike_12
1/4/2011 23:00,11,bike_12
1/5/2011 0:00,6,bike_12
1/5/2011 1:00,6,bike_12
1/5/2011 2:00,2,bike_12
1/5/2011 4:00,2,bike_12
1/5/2011 5:00,3,bike_12
1/5/2011 6:00,33,bike_12
1/5/2011 7:00,88,bike_12
1/5/2011 8:00,195,bike_12
1/5/2011 9:00,115,bike_12
1/5/2011 10:00,57,bike_12
1/5/2011 11:00,46,bike_12
1/5/2011 12:00,79,bike_12
1/5/2011 13:00,71,bike_12
1/5/2011 14:00,62,bike_12
1/5/2011 15:00,62,bike_12
1/5/2011 16:00,89,bike_12
1/5/2011 17:00,190,bike_12
1/5/2011 18:00,169,bike_12
1/5/2011 19:00,132,bike_12
1/5/2011 20:00,89,bike_12
1/5/2011 21:00,43,bike_12
1/5/2011 22:00,42,bike_12
1/5/2011 23:00,19,bike_12
1/6/2011 0:00,11,bike_12
1/6/2011 1:00,4,bike_12
1/6/2011 2:00,2,bike_12
1/6/2011 4:00,1,bike_12
1/6/2011 5:00,4,bike_12
1/6/2011 6:00,36,bike_12
1/6/2011 7:00,95,bike_12
1/6/2011 8:00,219,bike_12
1/6/2011 9:00,122,bike_12
1/6/2011 10:00,45,bike_12
1/6/2011 11:00,59,bike_12
1/6/2011 12:00,84,bike_12
1/6/2011 13:00,67,bike_12
1/6/2011 14:00,70,bike_12
1/6/2011 15:00,62,bike_12
1/6/2011 16:00,86,bike_12
1/6/2011 17:00,172,bike_12
1/6/2011 18:00,163,bike_12
1/6/2011 19:00,112,bike_12
1/6/2011 20:00,69,bike_12
1/6/2011 21:00,48,bike_12
1/6/2011 22:00,52,bike_12
1/6/2011 23:00,23,bike_12
1/7/2011 0:00,17,bike_12
1/7/2011 1:00,7,bike_12
1/7/2011 2:00,1,bike_12
1/7/2011 4:00,1,bike_12
1/7/2011 5:00,5,bike_12
1/7/2011 6:00,34,bike_12
1/7/2011 7:00,84,bike_12
1/7/2011 8:00,210,bike_12
1/7/2011 9:00,134,bike_12
1/7/2011 10:00,63,bike_12
1/7/2011 11:00,67,bike_12
1/7/2011 12:00,59,bike_12
1/7/2011 13:00,73,bike_12
1/7/2011 14:00,50,bike_12
1/7/2011 15:00,72,bike_12
1/7/2011 16:00,87,bike_12
1/7/2011 17:00,187,bike_12
1/7/2011 18:00,123,bike_12
1/7/2011 19:00,95,bike_12
1/7/2011 20:00,51,bike_12
1/7/2011 21:00,39,bike_12
1/7/2011 22:00,36,bike_12
1/7/2011 23:00,15,bike_12
1/8/2011 0:00,25,bike_12
1/8/2011 1:00,16,bike_12
1/8/2011 2:00,16,bike_12
1/8/2011 3:00,7,bike_12
1/8/2011 4:00,1,bike_12
1/8/2011 5:00,5,bike_12
1/8/2011 6:00,2,bike_12
1/8/2011 7:00,9,bike_12
1/8/2011 8:00,15,bike_12
1/8/2011 9:00,20,bike_12
1/8/2011 10:00,61,bike_12
1/8/2011 11:00,62,bike_12
1/8/2011 12:00,98,bike_12
1/8/2011 13:00,102,bike_12
1/8/2011 14:00,95,bike_12
1/8/2011 15:00,74,bike_12
1/8/2011 16:00,76,bike_12
1/8/2011 17:00,69,bike_12
1/8/2011 18:00,55,bike_12
1/8/2011 19:00,30,bike_12
1/8/2011 20:00,28,bike_12
1/8/2011 21:00,37,bike_12
1/8/2011 22:00,34,bike_12
1/8/2011 23:00,22,bike_12
1/9/2011 0:00,25,bike_12
1/9/2011 1:00,12,bike_12
1/9/2011 2:00,11,bike_12
1/9/2011 3:00,4,bike_12
1/9/2011 4:00,1,bike_12
1/9/2011 5:00,1,bike_12
1/9/2011 6:00,1,bike_12
1/9/2011 7:00,6,bike_12
1/9/2011 8:00,10,bike_12
1/9/2011 9:00,19,bike_12
1/9/2011 10:00,49,bike_12
1/9/2011 11:00,49,bike_12
1/9/2011 12:00,83,bike_12
1/9/2011 13:00,75,bike_12
1/9/2011 14:00,72,bike_12
1/9/2011 15:00,82,bike_12
1/9/2011 16:00,92,bike_12
1/9/2011 17:00,62,bike_12
1/9/2011 18:00,48,bike_12
1/9/2011 19:00,41,bike_12
1/9/2011 20:00,38,bike_12
1/9/2011 21:00,20,bike_12
1/9/2011 22:00,15,bike_12
1/9/2011 23:00,6,bike_12
1/10/2011 0:00,5,bike_12
1/10/2011 1:00,1,bike_12
1/10/2011 2:00,3,bike_12
1/10/2011 3:00,1,bike_12
1/10/2011 4:00,3,bike_12
1/10/2011 5:00,3,bike_12
1/10/2011 6:00,31,bike_12
1/10/2011 7:00,77,bike_12
1/10/2011 8:00,188,bike_12
1/10/2011 9:00,94,bike_12
1/10/2011 10:00,31,bike_12
1/10/2011 11:00,30,bike_12
1/10/2011 12:00,52,bike_12
1/10/2011 13:00,54,bike_12
1/10/2011 14:00,47,bike_12
1/10/2011 15:00,45,bike_12
1/10/2011 16:00,74,bike_12
1/10/2011 17:00,178,bike_12
1/10/2011 18:00,155,bike_12
1/10/2011 19:00,95,bike_12
1/10/2011 20:00,74,bike_12
1/10/2011 21:00,38,bike_12
1/10/2011 22:00,24,bike_12
1/10/2011 23:00,18,bike_12
1/11/2011 0:00,12,bike_12
1/11/2011 1:00,3,bike_12
1/11/2011 2:00,3,bike_12
1/11/2011 5:00,6,bike_12
1/11/2011 6:00,27,bike_12
1/11/2011 7:00,99,bike_12
1/11/2011 8:00,217,bike_12
1/11/2011 9:00,130,bike_12
1/11/2011 10:00,54,bike_12
1/11/2011 11:00,35,bike_12
1/11/2011 12:00,57,bike_12
1/11/2011 13:00,52,bike_12
1/11/2011 14:00,63,bike_12
1/11/2011 15:00,47,bike_12
1/11/2011 16:00,76,bike_12
1/11/2011 17:00,136,bike_12
1/11/2011 18:00,95,bike_12
1/11/2011 19:00,51,bike_12
1/11/2011 20:00,32,bike_12
1/11/2011 21:00,20,bike_12
1/11/2011 22:00,29,bike_12
1/11/2011 23:00,19,bike_12
1/12/2011 0:00,7,bike_12
1/12/2011 1:00,6,bike_12
1/12/2011 2:00,1,bike_12
1/12/2011 5:00,5,bike_12
1/12/2011 6:00,16,bike_12
1/12/2011 7:00,54,bike_12
1/12/2011 8:00,128,bike_12
1/12/2011 9:00,81,bike_12
1/12/2011 10:00,39,bike_12
1/12/2011 11:00,35,bike_12
1/12/2011 12:00,55,bike_12
1/12/2011 13:00,49,bike_12
1/12/2011 14:00,44,bike_12
1/12/2011 15:00,49,bike_12
1/12/2011 16:00,68,bike_12
1/12/2011 17:00,139,bike_12
1/12/2011 18:00,137,bike_12
1/12/2011 19:00,83,bike_12
1/12/2011 20:00,56,bike_12
1/12/2011 21:00,57,bike_12
1/12/2011 22:00,33,bike_12
1/12/2011 23:00,20,bike_12
1/13/2011 0:00,7,bike_12
1/13/2011 1:00,2,bike_12
1/13/2011 2:00,2,bike_12
1/13/2011 3:00,3,bike_12
1/13/2011 4:00,4,bike_12
1/13/2011 5:00,3,bike_12
1/13/2011 6:00,28,bike_12
1/13/2011 7:00,72,bike_12
1/13/2011 8:00,202,bike_12
1/13/2011 9:00,139,bike_12
1/13/2011 10:00,38,bike_12
1/13/2011 11:00,37,bike_12
1/13/2011 12:00,52,bike_12
1/13/2011 13:00,83,bike_12
1/13/2011 14:00,42,bike_12
1/13/2011 15:00,60,bike_12
1/13/2011 16:00,78,bike_12
1/13/2011 17:00,162,bike_12
1/13/2011 18:00,144,bike_12
1/13/2011 19:00,99,bike_12
1/13/2011 20:00,64,bike_12
1/13/2011 21:00,40,bike_12
1/13/2011 22:00,30,bike_12
1/13/2011 23:00,15,bike_12
1/14/2011 0:00,14,bike_12
1/14/2011 1:00,5,bike_12
1/14/2011 2:00,1,bike_12
1/14/2011 3:00,1,bike_12
1/14/2011 5:00,8,bike_12
1/14/2011 6:00,17,bike_12
1/14/2011 7:00,70,bike_12
1/14/2011 8:00,158,bike_12
1/14/2011 9:00,117,bike_12
1/14/2011 10:00,44,bike_12
1/14/2011 11:00,53,bike_12
1/14/2011 12:00,61,bike_12
1/14/2011 13:00,77,bike_12
1/14/2011 14:00,64,bike_12
1/14/2011 15:00,68,bike_12
1/14/2011 16:00,90,bike_12
1/14/2011 17:00,159,bike_12
1/14/2011 18:00,139,bike_12
1/14/2011 19:00,92,bike_12
1/14/2011 20:00,68,bike_12
1/14/2011 21:00,52,bike_12
1/14/2011 22:00,36,bike_12
1/14/2011 23:00,27,bike_12
1/15/2011 0:00,28,bike_12
1/15/2011 1:00,20,bike_12
1/15/2011 2:00,12,bike_12
1/15/2011 3:00,8,bike_12
1/15/2011 4:00,5,bike_12
1/15/2011 5:00,1,bike_12
1/15/2011 6:00,3,bike_12
1/15/2011 7:00,10,bike_12
1/15/2011 8:00,23,bike_12
1/15/2011 9:00,33,bike_12
1/15/2011 10:00,59,bike_12
1/15/2011 11:00,72,bike_12
1/15/2011 12:00,89,bike_12
1/15/2011 13:00,101,bike_12
1/15/2011 14:00,118,bike_12
1/15/2011 15:00,129,bike_12
1/15/2011 16:00,128,bike_12
1/15/2011 17:00,83,bike_12
1/15/2011 18:00,84,bike_12
1/15/2011 19:00,74,bike_12
1/15/2011 20:00,41,bike_12
1/15/2011 21:00,57,bike_12
1/15/2011 22:00,26,bike_12
1/15/2011 23:00,44,bike_12
1/16/2011 0:00,39,bike_12
1/16/2011 1:00,23,bike_12
1/16/2011 2:00,16,bike_12
1/16/2011 3:00,15,bike_12
1/16/2011 4:00,1,bike_12
1/16/2011 5:00,2,bike_12
1/16/2011 6:00,1,bike_12
1/16/2011 7:00,3,bike_12
1/16/2011 8:00,18,bike_12
1/16/2011 9:00,32,bike_12
1/16/2011 10:00,79,bike_12
1/16/2011 11:00,93,bike_12
1/16/2011 12:00,104,bike_12
1/16/2011 13:00,118,bike_12
1/16/2011 14:00,91,bike_12
1/16/2011 15:00,113,bike_12
1/16/2011 16:00,99,bike_12
1/16/2011 17:00,105,bike_12
1/16/2011 18:00,67,bike_12
1/16/2011 19:00,61,bike_12
1/16/2011 20:00,57,bike_12
1/16/2011 21:00,28,bike_12
1/16/2011 22:00,21,bike_12
1/16/2011 23:00,18,bike_12
1/17/2011 0:00,17,bike_12
1/17/2011 1:00,16,bike_12
1/17/2011 2:00,8,bike_12
1/17/2011 3:00,2,bike_12
1/17/2011 4:00,3,bike_12
1/17/2011 5:00,1,bike_12
1/17/2011 6:00,5,bike_12
1/17/2011 7:00,13,bike_12
1/17/2011 8:00,33,bike_12
1/17/2011 9:00,47,bike_12
1/17/2011 10:00,57,bike_12
1/17/2011 11:00,64,bike_12
1/17/2011 12:00,80,bike_12
1/17/2011 13:00,93,bike_12
1/17/2011 14:00,86,bike_12
1/17/2011 15:00,93,bike_12
1/17/2011 16:00,82,bike_12
1/17/2011 17:00,71,bike_12
1/17/2011 18:00,92,bike_12
1/17/2011 19:00,60,bike_12
1/17/2011 20:00,33,bike_12
1/17/2011 21:00,27,bike_12
1/17/2011 22:00,13,bike_12
1/17/2011 23:00,4,bike_12
1/18/2011 12:00,3,bike_12
1/18/2011 13:00,22,bike_12
1/18/2011 14:00,28,bike_12
1/18/2011 15:00,35,bike_12
1/18/2011 16:00,61,bike_12
1/18/2011 17:00,125,bike_12
1/18/2011 18:00,133,bike_12
1/18/2011 19:00,99,bike_12
1/18/2011 20:00,83,bike_12
1/18/2011 21:00,41,bike_12
1/18/2011 22:00,33,bike_12
1/18/2011 23:00,20,bike_12
1/19/2011 0:00,3,bike_12
1/19/2011 1:00,7,bike_12
1/19/2011 2:00,3,bike_12
1/19/2011 4:00,2,bike_12
1/19/2011 5:00,7,bike_12
1/19/2011 6:00,32,bike_12
1/19/2011 7:00,90,bike_12
1/19/2011 8:00,197,bike_12
1/19/2011 9:00,109,bike_12
1/19/2011 10:00,47,bike_12
1/19/2011 11:00,52,bike_12
1/19/2011 12:00,70,bike_12
1/19/2011 13:00,78,bike_12
1/19/2011 14:00,75,bike_12
1/19/2011 15:00,82,bike_12
1/19/2011 16:00,104,bike_12
1/19/2011 17:00,197,bike_12
1/19/2011 18:00,161,bike_12
1/19/2011 19:00,112,bike_12
1/19/2011 20:00,76,bike_12
1/19/2011 21:00,59,bike_12
1/19/2011 22:00,59,bike_12
1/19/2011 23:00,28,bike_12
2/1/2011 0:00,8,bike_12
2/1/2011 1:00,3,bike_12
2/1/2011 2:00,2,bike_12
2/1/2011 3:00,2,bike_12
2/1/2011 5:00,3,bike_12
2/1/2011 6:00,22,bike_12
2/1/2011 7:00,52,bike_12
2/1/2011 8:00,135,bike_12
2/1/2011 9:00,116,bike_12
2/1/2011 10:00,47,bike_12
2/1/2011 11:00,51,bike_12
2/1/2011 12:00,55,bike_12
2/1/2011 13:00,52,bike_12
2/1/2011 14:00,54,bike_12
2/1/2011 15:00,52,bike_12
2/1/2011 16:00,64,bike_12
2/1/2011 17:00,176,bike_12
2/1/2011 18:00,168,bike_12
2/1/2011 19:00,108,bike_12
2/1/2011 20:00,74,bike_12
2/1/2011 21:00,64,bike_12
2/1/2011 22:00,36,bike_12
2/1/2011 23:00,16,bike_12
2/2/2011 0:00,2,bike_12
2/2/2011 1:00,3,bike_12
2/2/2011 2:00,4,bike_12
2/2/2011 3:00,1,bike_12
